LAUNCH_DATE,LAUNCH_SITE,NORAD_CAT_ID,PERIOD,INCLINATION,APOGEE,PERIGEE,RCS,COUNT
1965-10-05,AFWTR,3228,201.51,219.27999999999997,2544.0,591.0,0.4921,2
1965-10-14,AFWTR,1620,87.64,87.25,170.0,145.0,10.2338,1
1965-10-14,TYMSC,1621,716.55,64.93,39734.0,560.0,0.0,1
1965-10-15,AFETR,1641,99.08,32.3,728.0,702.0,0.7628,1
1965-10-16,TYMSC,1626,89.9,64.9,331.0,204.0,0.0,1
1965-10-19,KYMSC,1629,88.16,48.34,209.0,158.0,0.0,1
1965-10-28,AFWTR,1637,90.5,74.9,432.0,173.0,0.0,1
1965-10-28,TYMSC,1636,89.17,65.01,265.0,202.0,0.0,1
1965-11-02,TYMSC,1701,88.07,63.42,214.0,144.0,0.0,1
1965-11-04,KYMSC,1706,88.02,48.44,205.0,148.0,0.0,1
1965-11-06,AFETR,1726,120.3,59.38,2269.0,1119.0,1.2963,1
1965-11-08,AFWTR,3455,179.7,187.8,636.0,435.0,0.0,2
1965-11-12,TYMSC,1730,0.0,0.0,0.0,0.0,0.0,1
1965-11-16,TYMSC,1733,0.0,0.0,0.0,0.0,0.0,1
1965-11-19,WLPIS,1738,99.98,59.71,857.0,658.0,0.3703,1
1965-11-23,TYMSC,1742,88.02,51.89,184.0,169.0,0.0,1
1965-11-26,HGSTR,1778,106.9,34.25,1643.0,523.0,0.387,1
1965-11-26,KYMSC,1777,89.07,48.34,280.0,177.0,0.0,1
1965-11-27,TYMSC,1780,92.1,65.0,747.0,205.0,0.0,1
1965-11-29,AFWTR,3610,236.92000000000002,159.62,5444.0,1003.0,1.5722,2
1965-12-03,TYMSC,1810,0.0,0.0,0.0,0.0,0.0,1
1965-12-04,AFETR,1812,90.44,28.91,300.0,292.0,0.0,1
1965-12-06,AFWTR,1814,98.17,75.87,676.0,666.0,0.546,1
1965-12-09,AFWTR,1816,90.8,80.1,439.0,186.0,0.0,1
1965-12-10,TYMSC,1817,89.9,65.0,314.0,211.0,0.0,1
1965-12-15,AFETR,1839,89.6,28.8,269.0,260.0,0.0,1
1965-12-16,AFETR,1841,0.0,0.0,0.0,0.0,0.0035,1
1965-12-17,TYMSC,1843,86.99,64.9,131.0,120.0,8.6733,1
1965-12-21,AFETR,19625,614.52,105.74000000000001,22092.0,690.0,9.002099999999999,4
1965-12-21,KYMSC,1846,87.99,48.76,185.0,164.0,0.0,1
1965-12-22,AFWTR,1864,104.48,89.08,1050.0,890.0,1.1521,1
1965-12-24,AFWTR,1866,88.98,79.99,284.0,164.0,0.0,1
1965-12-27,TYMSC,1867,89.2,64.9,267.0,205.0,0.0,1
1965-12-28,TYMSC,1868,87.57,56.03,156.0,151.0,8.2418,1
1966-01-07,TYMSC,1903,90.2,65.0,379.0,195.0,0.0,1
1966-01-19,AFWTR,3879,176.91,187.76999999999998,503.0,289.0,0.0,2
1966-01-22,TYMSC,1945,89.6,65.0,311.0,203.0,0.0,1
1966-01-25,KYMSC,1949,87.97,48.37,174.0,174.0,0.0,1
1966-01-28,AFWTR,1952,105.32,90.2,1171.0,848.0,1.3256,1
1966-01-31,TYMSC,1954,0.0,0.0,0.0,0.0,0.0,1
1966-02-02,AFWTR,1968,89.46,75.03,311.0,184.0,0.0,1
1966-02-03,AFETR,1982,99.52,97.93,793.0,678.0,0.6705,1
1966-02-09,AFWTR,1997,88.49,82.06,200.0,200.0,0.31,1
1966-02-10,TYMSC,1998,89.61,64.97,307.0,204.0,0.0,1
1966-02-11,KYMSC,2002,87.88,48.82,193.0,146.0,0.0,1
1966-02-15,AFWTR,6041,265.15,289.35,716.0,445.0,0.0,3
1966-02-17,HGSTR,2016,114.27,34.09,2347.0,498.0,1.2371,1
1966-02-19,TYMSC,2019,89.42,64.93,287.0,204.0,0.0,1
1966-02-22,TYMSC,2070,95.36,51.85,879.0,192.0,0.0,1
1966-02-28,AFETR,2091,113.44,101.24,1414.0,1354.0,0.765,1
1966-03-01,TYMSC,2093,88.0,51.8,180.0,168.0,0.0,1
1966-03-09,AFWTR,2099,90.4,75.0,418.0,180.0,0.0,1
1966-03-16,AFETR,4209,176.17000000000002,57.769999999999996,404.0,315.0,0.0,2
1966-03-17,PLMSC,2107,93.3,72.0,664.0,214.0,0.0,1
1966-03-18,AFWTR,4221,177.7,202.0,566.0,319.0,0.0,2
1966-03-21,TYMSC,2114,89.6,64.9,314.0,202.0,0.0,1
1966-03-26,AFWTR,2119,104.75,89.68,1092.0,874.0,1.2861,1
1966-03-30,AFWTR,4243,209.25,289.15,2050.0,1858.0,1.4573,2
1966-03-31,AFWTR,2125,98.84,98.01,814.0,592.0,0.6052,1
1966-03-31,TYMSC,2126,0.0,0.0,0.0,0.0,0.0055,1
1966-04-06,PLMSC,2133,89.8,72.8,337.0,202.0,0.0,1
1966-04-07,AFWTR,2136,89.5,75.0,313.0,198.0,0.0,1
1966-04-08,AFETR,4281,190.12,65.74,1120.0,955.0,12.1059,2
1966-04-19,AFWTR,2146,89.6,116.9,375.0,139.0,0.0,1
1966-04-20,TYMSC,2147,89.16,65.03,283.0,183.0,0.0,1
1966-04-22,AFWTR,2150,118.58,82.38,2899.0,335.0,0.7756,1
1966-04-25,TYMSC,2151,134.07,64.39,4336.0,262.0,0.0,1
1966-04-26,KYMSC,2152,88.34,48.31,195.0,190.0,0.0,1
1966-05-06,TYMSC,2163,89.48,64.95,294.0,204.0,0.0,1
1966-05-11,TYMSC,2168,86.88,64.95,125.0,115.0,16.7729,1
1966-05-14,AFWTR,4343,215.5,175.25,3230.0,1158.0,0.0,2
1966-05-15,AFWTR,2173,107.98,100.51,1175.0,1092.0,1.959,1
1966-05-19,AFWTR,2176,102.63,90.18,939.0,828.0,1.1152,1
1966-05-24,AFWTR,2181,88.6,66.02,244.0,167.0,0.0,1
1966-05-24,KYMSC,2182,88.64,48.34,262.0,153.0,0.0,1
1966-05-25,AFETR,2183,87.51,64.49,162.0,140.0,0.6511,1
1966-05-30,AFETR,2185,0.0,0.0,0.0,0.0,0.0,1
1966-06-01,AFETR,2186,88.63,28.85,211.0,203.0,0.0,1
1966-06-03,AFETR,2191,89.98,28.86,275.0,272.0,0.0,1
1966-06-03,AFWTR,4386,176.65,173.89,489.0,294.0,0.13,2
1966-06-07,AFETR,2195,2911.48,76.32,106308.0,16019.0,0.0,1
1966-06-08,TYMSC,2196,89.37,51.79,286.0,201.0,0.0,1
1966-06-09,AFWTR,6607,270.14,269.64,1252.0,408.0,0.0,3
1966-06-10,WLPIS,2201,142.62,40.87,4686.0,642.0,0.8019,1
1966-06-16,AFETR,17733,10709.85,45.199999999999996,272184.0,269550.0,12.181199999999999,8
1966-06-17,PLMSC,2210,89.78,72.85,324.0,204.0,0.0,1
1966-06-21,AFWTR,2227,88.4,80.1,222.0,169.0,0.0,1
1966-06-24,AFWTR,2253,92.37,83.61,583.0,198.0,1.3945,1
1966-06-25,TYMSC,2254,87.98,64.93,180.0,169.0,15.14,1
1966-07-01,AFETR,2258,38792.36,24.14,480762.0,265679.0,0.003,1
1966-07-05,AFETR,2289,88.49,31.98,214.0,185.0,0.0,1
1966-07-06,TYMSC,2290,90.87,63.46,464.0,171.0,0.0,1
1966-07-08,KYMSC,2295,88.16,48.76,196.0,171.0,0.0,1
1966-07-12,AFWTR,2322,88.56,95.5,269.0,137.0,0.0,1
1966-07-14,AFWTR,2324,92.59,144.15,410.0,393.0,1.1144,1
1966-07-14,TYMSC,2325,89.35,51.78,280.0,205.0,0.0,1
1966-07-18,AFETR,4697,183.95999999999998,57.66,973.0,510.0,0.0,2
1966-07-20,TYMSC,2351,88.25,64.99,206.0,170.0,0.0,1
1966-07-28,TYMSC,2368,89.97,51.77,339.0,207.0,0.0,1
1966-07-29,AFWTR,2376,88.76,94.13,275.0,151.0,0.0,1
1966-08-04,AFWTR,2389,110.85,81.39,2193.0,339.0,0.697,1
1966-08-08,TYMSC,2391,89.1,51.82,260.0,200.0,0.0,1
1966-08-09,AFWTR,2393,89.01,100.1,266.0,186.0,0.0,1
1966-08-10,AFETR,2394,0.0,0.0,0.0,0.0,0.0,1
1966-08-16,AFWTR,4793,177.26999999999998,186.34,507.0,321.0,0.04,2
1966-08-17,AFETR,2398,0.0,0.0,0.0,0.0,0.0,1
1966-08-18,AFWTR,2401,106.4,88.85,1085.0,1034.0,1.4245,1
1966-08-19,AFWTR,7226,502.61,270.84000000000003,11115.0,11018.0,10.9321,3
1966-08-24,TYMSC,2406,0.0,0.0,0.0,0.0,0.0,1
1966-08-27,TYMSC,2409,90.0,64.9,343.0,207.0,0.0,1
1966-09-12,AFETR,4829,178.69,57.61,494.0,475.0,0.0,2
1966-09-16,AFWTR,7257,276.99,286.06,1349.0,973.0,0.5634,3
1966-09-17,TYMSC,2437,93.9,49.6,792.0,138.0,0.0,1
1966-09-20,AFETR,2425,0.0,0.0,0.0,0.0,0.0,1
1966-09-20,AFWTR,2427,90.6,85.1,430.0,182.0,0.0,1
1966-09-28,AFWTR,2433,88.8,93.9,287.0,146.0,0.0,1
1966-10-02,AFWTR,2435,114.57,100.95,1486.0,1386.0,0.7561,1
1966-10-05,AFWTR,5001,335.25,179.5,7434.0,7336.0,15.5776,2
1966-10-12,AFWTR,4979,179.39999999999998,181.8,467.0,319.0,0.0,2
1966-10-14,PLMSC,2491,89.25,64.57,279.0,196.0,0.0,1
1966-10-20,TYMSC,5003,802.1800000000001,129.88,40227.0,385.0,0.0,2
1966-10-22,TYMSC,2508,0.0,0.0,0.0,0.0,0.0,1
1966-10-26,AFETR,5026,718.21,18.27,37146.0,3230.0,1.3535,2
1966-10-28,AFWTR,2517,88.29,81.89,203.0,177.0,0.0,1
1966-11-02,AFWTR,5048,177.29000000000002,181.87,534.0,309.0,0.0,2
1966-11-02,TYMSC,2536,91.75,49.7,554.0,166.0,0.0,1
1966-11-03,AFETR,10105,353.46000000000004,131.32,788.0,761.0,0.39,4
1966-11-06,AFETR,2534,0.0,0.0,0.0,0.0,0.0,1
1966-11-08,AFWTR,2537,88.47,100.07,234.0,164.0,0.0,1
1966-11-11,AFETR,5131,178.10000000000002,57.68,474.0,436.0,0.0,2
1966-11-12,PLMSC,2568,89.85,72.85,332.0,201.0,0.0,1
1966-11-19,TYMSC,2599,89.07,65.0,256.0,201.0,0.0,1
1966-11-28,TYMSC,2601,87.69,51.82,173.0,148.0,0.0,1
1966-12-03,TYMSC,2603,89.44,64.98,288.0,205.0,0.0,1
1966-12-05,AFWTR,2606,89.25,104.67,339.0,136.0,0.0,1
1966-12-07,AFETR,2608,1435.67,1.12,35789.0,35767.0,5.0118,1
1966-12-11,AFWTR,5221,226.18,192.48,4681.0,613.0,2.4516999999999998,2
1966-12-12,KYMSC,2612,88.58,48.41,232.0,177.0,0.0,1
1966-12-14,AFETR,2632,88.02,33.5,183.0,170.0,0.0,1
1966-12-14,AFWTR,2618,89.17,109.56,332.0,135.0,0.0,1
1966-12-19,PLMSC,2624,89.22,64.56,277.0,195.0,0.0,1
1966-12-21,KYMSC,2627,87.67,48.73,177.0,141.0,0.0,1
1966-12-21,TYMSC,2626,0.0,0.0,0.0,0.0,0.0,1
1966-12-29,AFWTR,2634,87.97,74.99,174.0,174.0,0.0,1
1967-01-11,AFETR,2639,1435.45,0.75,35796.0,35751.0,3.1622,1
1967-01-14,AFWTR,2642,88.13,80.08,217.0,147.0,0.0,1
1967-01-18,AFETR,21209,10674.699999999999,42.26,271677.0,268652.0,2.7882,8
1967-01-19,PLMSC,2646,89.12,64.56,272.0,190.0,0.0,1
1967-01-25,TYMSC,2656,87.33,49.7,161.0,124.0,0.0,1
1967-01-26,AFWTR,2657,113.4,101.93,1440.0,1326.0,0.7499,1
1967-02-02,AFWTR,2664,88.84,102.94,293.0,141.0,0.0,1
1967-02-05,AFETR,2666,0.0,0.0,0.0,0.0,0.0,1
1967-02-07,TYMSC,2667,88.33,51.65,218.0,166.0,0.0,1
1967-02-08,AFWTR,2669,100.9,98.94,837.0,766.0,0.6204,1
1967-02-08,HGSTR,2674,98.91,39.92,893.0,520.0,0.5003,1
1967-02-08,PLMSC,2670,89.69,72.87,315.0,203.0,0.0,1
1967-02-14,KYMSC,2678,88.96,48.35,282.0,165.0,0.0,1
1967-02-15,HGSTR,2680,107.6,39.44,1650.0,581.0,0.6213,1
1967-02-22,AFWTR,2686,88.57,80.01,242.0,166.0,0.0,1
1967-02-24,AFWTR,2687,89.48,107.01,362.0,136.0,0.0,1
1967-02-27,TYMSC,2693,89.34,64.98,284.0,199.0,0.0,1
1967-02-28,PLMSC,2695,87.65,81.11,162.0,154.0,13.1175,1
1967-03-03,KYMSC,2697,88.15,48.33,219.0,147.0,0.0,1
1967-03-08,AFETR,2703,87.74,32.83,164.0,161.0,1.8056,1
1967-03-10,TYMSC,2705,88.26,51.51,212.0,165.0,0.0,1
1967-03-13,PLMSC,2710,89.42,64.57,298.0,194.0,0.0,1
1967-03-16,PLMSC,2712,88.31,70.97,200.0,182.0,0.0,1
1967-03-21,KYMSC,2714,88.52,48.39,201.0,201.0,0.0,1
1967-03-22,PLMSC,2715,89.99,65.64,348.0,200.0,0.0,1
1967-03-23,AFETR,2717,1434.35,0.67,35822.0,35683.0,3.5481,1
1967-03-24,TYMSC,2720,87.21,56.0,141.0,131.0,4.4416,1
1967-03-25,PLMSC,2722,87.71,70.99,166.0,157.0,0.0,1
1967-03-30,AFWTR,2736,88.4,85.05,234.0,157.0,0.0,1
1967-04-04,PLMSC,2740,89.06,64.59,262.0,194.0,0.0,1
1967-04-06,AFETR,2743,89.23,28.23,328.0,144.0,0.0,1
1967-04-08,TYMSC,2745,88.37,51.53,208.0,180.0,0.0,1
1967-04-12,TYMSC,2750,89.11,51.79,261.0,199.0,0.0,1
1967-04-14,AFWTR,2754,106.13,90.21,1062.0,1032.0,1.2783,1
1967-04-17,AFETR,2756,0.0,0.0,0.0,0.0,0.0,1
1967-04-20,AFWTR,2757,113.52,101.8,1422.0,1355.0,0.788,1
1967-04-23,TYMSC,2759,88.55,51.63,211.0,194.0,0.0,1
1967-04-26,SNMLP,2761,87.99,2.9,196.0,154.0,0.0,1
1967-04-27,PLMSC,2762,87.14,81.11,139.0,127.0,12.1183,1
1967-04-28,AFETR,13835,21964.31,169.04,659297.0,147212.0,0.012,5
1967-05-04,AFETR,2772,0.0,0.0,0.0,0.0,0.0,1
1967-05-05,AFWTR,2773,87.94,80.1,182.0,163.0,0.0,1
1967-05-09,AFWTR,5559,177.03,169.9,501.0,302.0,2.0068,2
1967-05-12,TYMSC,2781,89.34,51.25,283.0,200.0,0.0,1
1967-05-15,PLMSC,2801,100.24,74.04,811.0,728.0,1.7939,1
1967-05-16,TYMSC,2805,1172.66,51.83,60752.0,164.0,0.0,1
1967-05-17,TYMSC,2806,88.23,49.61,235.0,139.0,0.0,1
1967-05-18,AFWTR,2807,106.64,89.65,1088.0,1055.0,1.4297,1
1967-05-22,AFWTR,5629,177.72,182.99,595.0,277.0,0.0,2
1967-05-22,PLMSC,2812,89.6,65.65,312.0,197.0,0.0,1
1967-05-24,AFWTR,2817,6215.5,71.56,209613.0,1593.0,0.0,1
1967-05-24,TYMSC,2822,573.54,64.67,32878.0,99.0,0.0,1
1967-05-31,AFWTR,22863,815.7,559.7000000000002,6846.0,6776.0,3.8144,8
1967-06-01,TYMSC,2827,89.12,51.78,264.0,198.0,0.0,1
1967-06-04,AFWTR,2831,90.29,104.87,433.0,144.0,0.0,1
1967-06-05,KYMSC,2832,88.21,48.37,201.0,171.0,0.0,1
1967-06-08,PLMSC,2836,89.44,65.64,297.0,197.0,0.0,1
1967-06-12,PLMSC,2842,89.34,81.8,330.0,154.0,0.0,1
1967-06-12,TYMSC,2840,0.0,0.0,0.0,0.0,0.0,1
1967-06-14,AFETR,2845,0.0,0.0,0.0,0.0,0.0,1
1967-06-16,AFWTR,5701,176.65,160.18,416.0,351.0,0.0,2
1967-06-16,KYMSC,2848,88.72,48.41,226.0,196.0,0.0,1
1967-06-17,TYMSC,2852,89.0,51.81,262.0,188.0,0.0,1
1967-06-20,AFWTR,2858,89.22,111.4,338.0,134.0,0.0,1
1967-06-29,AFWTR,5737,344.24,180.16,7896.0,7592.0,1.0078,2
1967-07-01,AFETR,17187,7880.18,8.530000000000001,201505.0,198679.0,5.6186,6
1967-07-04,TYMSC,2869,89.1,51.8,261.0,198.0,0.0,1
1967-07-14,AFETR,2875,0.0,0.0,0.0,0.0,0.0,1
1967-07-17,TYMSC,2878,87.85,49.68,201.0,135.0,0.0,1
1967-07-19,AFETR,2884,0.0,0.0,0.0,0.0,0.0,1
1967-07-25,AFWTR,2890,88.16,75.01,184.0,184.0,0.0,1
1967-07-27,AFWTR,5794,175.42000000000002,203.25,329.0,315.0,0.754,2
1967-07-28,AFWTR,2895,88.61,85.93,223.0,189.0,0.0,1
1967-07-31,TYMSC,2902,87.94,49.68,210.0,135.0,0.0,1
1967-08-01,AFETR,2907,0.0,0.0,0.0,0.0,0.0,1
1967-08-07,AFWTR,2910,87.66,79.97,176.0,141.0,0.0,1
1967-08-08,TYMSC,2911,87.04,49.65,135.0,121.0,0.25,1
1967-08-09,TYMSC,2914,89.3,51.79,282.0,198.0,0.0,1
1967-08-16,AFWTR,2919,89.39,111.55,366.0,123.0,0.0,1
1967-08-23,AFWTR,2920,101.78,98.8,871.0,815.0,0.6163,1
1967-08-24,PLMSC,2921,87.96,71.0,184.0,163.0,0.0,1
1967-08-31,TYMSC,2925,147.36,65.3,5601.0,125.0,0.0,1
1967-09-07,AFETR,2935,88.7,33.47,218.0,203.0,0.0,1
1967-09-08,AFETR,2937,0.0,0.0,0.0,0.0,0.0,1
1967-09-11,PLMSC,2939,90.1,72.87,356.0,203.0,0.0,1
1967-09-12,PLMSC,2942,89.05,81.85,310.0,146.0,0.0,1
1967-09-15,AFWTR,2946,89.09,80.08,318.0,140.0,0.0,1
1967-09-16,TYMSC,2947,89.11,51.79,264.0,197.0,0.0,1
1967-09-19,AFWTR,2952,89.15,106.07,343.0,122.0,0.0,1
1967-09-19,TYMSC,2951,88.6,49.6,311.0,137.0,0.0,1
1967-09-22,TYMSC,2962,87.9,49.6,207.0,139.0,0.0,1
1967-09-25,AFWTR,2965,106.43,89.24,1095.0,1027.0,1.3187,1
1967-09-26,PLMSC,2966,89.92,72.88,339.0,203.0,0.0,1
1967-09-28,AFETR,2969,1435.27,0.24,35811.0,35730.0,2.5118,1
1967-10-03,TYMSC,2973,94.72,65.26,922.0,88.0,0.0,1
1967-10-11,AFWTR,2980,98.66,99.2,765.0,625.0,0.6001,1
1967-10-11,PLMSC,2981,89.61,65.63,316.0,195.0,0.0,1
1967-10-16,TYMSC,2995,89.83,64.96,329.0,203.0,0.0,1
1967-10-18,AFETR,3000,87.28,32.96,143.0,136.0,2.1489,1
1967-10-18,TYMSC,3001,88.96,49.63,315.0,130.0,0.0,1
1967-10-22,TYMSC,3008,89.81,64.81,488.0,43.0,0.0,1
1967-10-24,PLMSC,3010,87.47,81.12,154.0,145.0,14.0174,1
1967-10-25,AFWTR,3012,89.55,111.52,377.0,127.0,0.0,1
1967-10-27,TYMSC,6027,177.76,115.64,469.0,406.0,0.0,2
1967-10-28,TYMSC,3016,87.57,49.65,193.0,115.0,0.0,1
1967-10-30,PLMSC,3021,88.09,73.94,188.0,172.0,6.1168,1
1967-10-30,TYMSC,3020,88.84,51.65,244.0,189.0,0.0,1
1967-11-02,AFWTR,6049,177.0,163.17000000000002,464.0,337.0,0.0,2
1967-11-03,PLMSC,3026,89.69,65.66,323.0,195.0,0.0,1
1967-11-05,AFETR,3029,1436.1,0.82,35868.0,35705.0,2.8889,1
1967-11-07,AFETR,3031,0.0,0.0,0.0,0.0,0.0,1
1967-11-09,AFETR,3032,91.9,32.7,371.0,370.0,0.0,1
1967-11-10,AFWTR,3035,114.81,102.12,1485.0,1409.0,0.763,1
1967-11-21,PLMSC,3043,88.22,70.96,202.0,171.0,0.0,1
1967-11-23,PLMSC,3047,98.92,74.01,714.0,700.0,2.5999,1
1967-11-25,PLMSC,3052,89.7,65.64,324.0,196.0,0.0,1
1967-11-29,WOMRA,3054,87.86,83.32,192.0,145.0,0.0,1
1967-12-03,PLMSC,3055,89.56,65.66,307.0,199.0,0.0,1
1967-12-05,AFWTR,6115,177.28,200.13,543.0,286.0,0.0,2
1967-12-09,AFWTR,3063,88.44,81.62,249.0,146.0,0.0,1
1967-12-13,AFETR,6133,87.84,32.9,180.0,155.0,0.0,2
1967-12-16,PLMSC,3071,89.99,65.65,347.0,201.0,0.0,1
1967-12-19,KYMSC,3074,87.61,48.76,166.0,146.0,0.0,1
1967-12-26,KYMSC,3079,88.74,48.43,251.0,174.0,0.0,1
1967-12-27,TYMSC,3081,103.36,65.14,948.0,886.0,1.8345,1
1968-01-07,AFETR,3091,0.0,0.0,0.0,0.0,0.0,1
1968-01-11,AFWTR,3093,112.19,105.8,1572.0,1082.0,1.4615,1
1968-01-16,PLMSC,3099,87.93,65.6,190.0,154.0,0.0,1
1968-01-17,AFWTR,3097,88.27,75.12,197.0,181.0,0.0,1
1968-01-18,AFWTR,3098,89.53,111.49,371.0,132.0,0.0,1
1968-01-19,PLMSC,3100,87.86,73.97,169.0,169.0,0.0,1
1968-01-22,AFETR,6213,176.47,63.239999999999995,444.0,304.0,0.0,2
1968-01-24,AFWTR,6227,176.57999999999998,163.07999999999998,419.0,341.0,0.0,2
1968-02-06,TYMSC,3118,89.79,64.94,327.0,202.0,0.0,1
1968-02-20,KYMSC,3128,87.62,48.44,165.0,148.0,0.0,1
1968-02-20,PLMSC,3129,109.24,74.05,1200.0,1183.0,1.929,1
1968-03-02,AFWTR,3133,106.58,90.0,1124.0,1012.0,0.9662,1
1968-03-02,TYMSC,3134,0.0,0.0,0.0,0.0,0.0,1
1968-03-04,AFETR,3138,828.23,49.09,45567.0,105.0,1.2589,1
1968-03-05,PLMSC,6279,176.67000000000002,136.56,449.0,318.0,0.0,2
1968-03-05,WLPIS,3141,87.46,59.32,152.0,145.0,1.3694,1
1968-03-13,AFWTR,3148,89.04,99.86,324.0,131.0,0.0,1
1968-03-14,AFWTR,6305,178.67000000000002,166.09,598.0,369.0,0.0,2
1968-03-14,PLMSC,3150,87.41,81.1,154.0,139.0,15.2977,1
1968-03-16,PLMSC,3154,89.57,65.63,307.0,199.0,0.0,1
1968-03-21,TYMSC,3156,89.15,64.88,269.0,196.0,0.0,1
1968-03-22,TYMSC,3158,103.02,65.33,926.0,877.0,1.569,1
1968-04-03,PLMSC,3168,90.2,81.4,297.0,219.0,0.0,1
1968-04-04,AFETR,3170,88.2,32.5,184.0,183.0,0.0,1
1968-04-06,AFWTR,6347,405.29999999999995,199.97,19037.0,1164.0,1.2679,2
1968-04-07,TYMSC,3178,0.0,0.0,0.0,0.0,0.0,1
1968-04-09,PLMSC,3181,87.93,81.76,201.0,144.0,0.0,1
1968-04-14,TYMSC,3183,88.31,51.67,200.0,181.0,0.0,1
1968-04-15,TYMSC,3193,89.16,51.65,276.0,190.0,0.0,1
1968-04-17,AFWTR,3199,88.9,111.51,332.0,108.0,0.0,1
1968-04-18,KYMSC,3205,87.45,48.44,169.0,127.0,0.0,1
1968-04-18,PLMSC,3203,90.12,81.38,364.0,197.0,0.0,1
1968-04-20,TYMSC,3207,89.02,51.81,257.0,195.0,0.0,1
1968-04-21,TYMSC,3209,103.39,64.66,1765.0,73.0,0.0,1
1968-04-24,TYMSC,3216,87.57,62.26,171.0,137.0,0.0,1
1968-04-25,TYMSC,3217,87.3,49.6,162.0,123.0,0.0,1
1968-04-26,KYMSC,3220,87.89,48.37,205.0,135.0,0.0,1
1968-05-01,AFWTR,3228,88.57,83.05,253.0,154.0,0.0,1
1968-05-07,PLMSC,3229,97.54,74.03,668.0,614.0,2.9366,1
1968-05-17,AFWTR,3233,88.98,97.26,237.0,211.0,0.0,1
1968-05-23,AFWTR,3266,101.74,98.7,880.0,802.0,0.598,1
1968-05-24,KYMSC,3269,88.17,48.33,216.0,152.0,0.0,1
1968-05-30,PLMSC,3272,87.85,70.9,176.0,161.0,0.0,1
1968-06-01,PLMSC,3274,89.83,72.86,330.0,202.0,0.0,1
1968-06-04,TYMSC,3276,88.93,51.8,247.0,196.0,0.0,1
1968-06-05,AFWTR,3278,89.49,110.5,390.0,109.0,0.0,1
1968-06-11,KYMSC,3279,87.69,48.44,165.0,156.0,0.0,1
1968-06-12,PLMSC,3282,87.14,81.13,138.0,127.0,19.083,1
1968-06-13,AFETR,26300,10720.92,31.33,272204.0,269975.0,1.391,8
1968-06-18,TYMSC,3294,89.11,51.81,271.0,190.0,0.0,1
1968-06-20,AFWTR,6593,175.57,170.13,331.0,328.0,0.0,2
1968-06-21,TYMSC,3298,88.79,51.62,230.0,199.0,0.0,1
1968-06-26,PLMSC,3304,89.72,72.83,318.0,203.0,0.0,1
1968-07-04,AFWTR,3307,224.14,120.84,5857.0,5832.0,15.7157,1
1968-07-05,KYMSC,3308,88.19,48.43,196.0,174.0,0.0,1
1968-07-05,TYMSC,3310,100.33,65.19,1478.0,71.0,0.0,1
1968-07-10,TYMSC,3316,89.64,64.98,311.0,202.0,0.0,1
1968-07-11,AFWTR,6637,175.89,179.54,451.0,240.0,0.0,2
1968-07-16,PLMSC,3322,89.77,65.4,329.0,198.0,0.0,1
1968-07-18,PLMSC,3326,87.94,81.84,198.0,147.0,0.0,1
1968-07-30,TYMSC,3332,89.49,51.83,292.0,207.0,0.0,1
1968-08-06,AFETR,3334,1450.84,9.9,40135.0,32015.0,0.0,1
1968-08-06,AFWTR,3335,90.07,110.01,437.0,119.0,0.0,1
1968-08-07,AFWTR,3336,87.71,82.08,182.0,140.0,0.0,1
1968-08-08,AFWTR,6675,207.23000000000002,161.21,2759.0,898.0,11.4436,2
1968-08-09,TYMSC,3339,89.32,51.81,280.0,202.0,0.0,1
1968-08-10,AFETR,3344,88.4,29.02,219.0,171.0,0.0,1
1968-08-16,AFWTR,3345,114.93,101.38,1473.0,1431.0,0.7883,1
1968-08-27,PLMSC,3348,89.6,65.4,312.0,197.0,0.0,1
1968-08-27,TYMSC,3347,87.31,56.06,146.0,137.0,7.7899,1
1968-08-28,TYMSC,3351,88.67,51.67,225.0,192.0,0.0,1
1968-09-05,TYMSC,3353,89.07,51.8,260.0,197.0,0.0,1
1968-09-10,AFWTR,3375,89.12,106.02,320.0,142.0,0.0,1
1968-09-14,TYMSC,6782,89.22,51.81,278.0,193.0,0.58,2
1968-09-16,PLMSC,3398,89.68,65.43,320.0,197.0,0.0,1
1968-09-18,AFWTR,6817,177.88,166.21,510.0,378.0,0.0,2
1968-09-20,PLMSC,3414,87.69,70.94,160.0,160.0,0.0,1
1968-09-23,TYMSC,3418,89.36,71.32,285.0,200.0,0.0,1
1968-09-26,AFETR,13718,4636.05,34.42,127114.0,106776.0,3.7462,4
1968-10-02,TYMSC,3449,87.4,49.6,158.0,140.0,0.0,1
1968-10-03,AFWTR,3459,87.88,93.64,180.0,159.0,0.0,1
1968-10-03,PLMSC,3457,87.8,70.97,176.0,155.0,0.0,1
1968-10-05,AFWTR,3472,87.91,74.93,183.0,159.0,0.0,1
1968-10-05,TYMSC,3469,159.52,64.23,6628.0,102.0,0.0,1
1968-10-07,PLMSC,3473,89.11,65.36,317.0,144.0,0.0,1
1968-10-11,AFETR,3486,90.52,29.89,437.0,163.0,0.0,1
1968-10-11,PLMSC,3484,89.87,65.42,337.0,199.0,0.0,1
1968-10-19,TYMSC,3503,87.34,62.2,146.0,139.0,9.0535,1
1968-10-20,TYMSC,3504,111.13,62.34,2065.0,492.0,4.7964,1
1968-10-23,AFWTR,3510,100.89,98.36,822.0,780.0,0.5891,1
